,DEPARTAMENTO,MUNICIPIO,CODIGO DANE,ARMAS MEDIOS,FECHA HECHO,GENERO,GRUPO ETARIO,CANTIDAD
487,CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,CONTUNDENTES,10/01/2010,MASCULINO,ADULTOS,2
488,CUNDINAMARCA,FUSAGASUGÁ,25290000,CONTUNDENTES,10/01/2010,FEMENINO,ADULTOS,2
489,CUNDINAMARCA,SOACHA,25754000,CONTUNDENTES,10/01/2010,FEMENINO,ADULTOS,3
490,HUILA,CAMPOALEGRE,41132000,CONTUNDENTES,10/01/2010,FEMENINO,ADOLESCENTES,1
491,HUILA,CAMPOALEGRE,41132000,CONTUNDENTES,10/01/2010,FEMENINO,MENORES,1
492,HUILA,NEIVA (CT),41001000,CONTUNDENTES,10/01/2010,FEMENINO,ADULTOS,1
493,HUILA,PITALITO,41551000,CONTUNDENTES,10/01/2010,FEMENINO,ADULTOS,1
494,MAGDALENA,SANTA MARTA (CT),47001000,CONTUNDENTES,10/01/2010,MASCULINO,ADULTOS,1
495,META,GRANADA,50313000,CONTUNDENTES,10/01/2010,FEMENINO,ADULTOS,1
496,META,VILLAVICENCIO (CT),50001000,CONTUNDENTES,10/01/2010,FEMENINO,ADULTOS,1
497,META,VILLAVICENCIO (CT),50001000,CONTUNDENTES,10/01/2010,MASCULINO,ADULTOS,2
498,NORTE DE SANTANDER,OCAÑA,54498000,CONTUNDENTES,10/01/2010,FEMENINO,ADULTOS,2
499,PUTUMAYO,SANTIAGO,86760000,CONTUNDENTES,10/01/2010,FEMENINO,ADULTOS,1
500,RISARALDA,DOSQUEBRADAS,66170000,CONTUNDENTES,10/01/2010,MASCULINO,ADULTOS,1
501,SANTANDER,BUCARAMANGA (CT),68001000,CONTUNDENTES,10/01/2010,FEMENINO,ADULTOS,1
502,SANTANDER,FLORIDABLANCA,68276000,CONTUNDENTES,10/01/2010,FEMENINO,ADULTOS,1
503,SANTANDER,GIRÓN,68307000,CONTUNDENTES,10/01/2010,FEMENINO,ADOLESCENTES,1
504,SANTANDER,GIRÓN,68307000,CONTUNDENTES,10/01/2010,FEMENINO,ADULTOS,2
505,SANTANDER,PIEDECUESTA,68547000,CONTUNDENTES,10/01/2010,FEMENINO,ADULTOS,1
506,SANTANDER,SAN GIL,68679000,CONTUNDENTES,10/01/2010,FEMENINO,ADOLESCENTES,1
507,SANTANDER,SAN GIL,68679000,CONTUNDENTES,10/01/2010,MASCULINO,ADULTOS,1
508,SANTANDER,SAN GIL,68679000,CONTUNDENTES,10/01/2010,MASCULINO,MENORES,1
509,SANTANDER,SAN VICENTE DE CHUCURÍ,68689000,CONTUNDENTES,10/01/2010,FEMENINO,ADULTOS,1
510,SUCRE,SINCELEJO (CT),70001000,CONTUNDENTES,10/01/2010,FEMENINO,ADULTOS,1
511,SUCRE,SINCELEJO (CT),70001000,CONTUNDENTES,10/01/2010,MASCULINO,ADULTOS,1
512,TOLIMA,IBAGUÉ (CT),73001000,CONTUNDENTES,10/01/2010,FEMENINO,ADULTOS,1
513,TOLIMA,VALLE DE SAN JUAN,73854000,CONTUNDENTES,10/01/2010,FEMENINO,ADULTOS,1
514,VALLE,CALI (CT),76001000,CONTUNDENTES,10/01/2010,FEMENINO,ADOLESCENTES,1
515,VALLE,CALI (CT),76001000,CONTUNDENTES,10/01/2010,FEMENINO,ADULTOS,4
516,VALLE,CARTAGO,76147000,CONTUNDENTES,10/01/2010,FEMENINO,ADULTOS,1
517,VALLE,FLORIDA,76275000,CONTUNDENTES,10/01/2010,FEMENINO,ADULTOS,1
518,VALLE,GUADALAJARA DE BUGA,76111000,CONTUNDENTES,10/01/2010,FEMENINO,ADULTOS,3
519,VALLE,PALMIRA,76520000,CONTUNDENTES,10/01/2010,FEMENINO,ADULTOS,2
520,VALLE,TULUÁ,76834000,CONTUNDENTES,10/01/2010,MASCULINO,ADULTOS,1
521,VALLE,YUMBO,76892000,CONTUNDENTES,10/01/2010,FEMENINO,ADULTOS,1
522,HUILA,PITALITO,41551000,CORTOPUNZANTES,10/01/2010,FEMENINO,ADULTOS,1
523,AMAZONAS,LETICIA (CT),91001000,NO REPORTADO,10/01/2010,FEMENINO,ADULTOS,1
524,ANTIOQUIA,LA ESTRELLA,5380000,NO REPORTADO,10/01/2010,FEMENINO,ADULTOS,1
525,CHOCÓ,QUIBDÓ (CT),27001000,NO REPORTADO,10/01/2010,FEMENINO,ADULTOS,2
526,CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,NO REPORTADO,10/01/2010,MASCULINO,ADULTOS,1
527,SANTANDER,BARRANCABERMEJA,68081000,NO REPORTADO,10/01/2010,FEMENINO,ADULTOS,1
528,GUAJIRA,MAICAO,44430000,PUNZANTES,10/01/2010,FEMENINO,ADULTOS,1
529,ANTIOQUIA,MEDELLÍN (CT),5001000,NO REPORTA,10/01/2010,FEMENINO,ADULTOS,1
530,CUNDINAMARCA,SOACHA,25754000,NO REPORTA,10/01/2010,FEMENINO,ADULTOS,1
531,ATLÁNTICO,SOLEDAD,8758000,ARMA BLANCA / CORTOPUNZANTE,11/01/2010,MASCULINO,ADULTOS,1
532,SANTANDER,PALMAR,68522000,ARMA BLANCA / CORTOPUNZANTE,11/01/2010,FEMENINO,ADULTOS,1
533,ATLÁNTICO,BARRANQUILLA (CT),8001000,CONTUNDENTES,11/01/2010,FEMENINO,ADULTOS,2
534,BOLÍVAR,CARTAGENA (CT),13001000,CONTUNDENTES,11/01/2010,FEMENINO,ADULTOS,1
535,BOYACÁ,CHITARAQUE,15185000,CONTUNDENTES,11/01/2010,FEMENINO,ADULTOS,1
536,BOYACÁ,DUITAMA,15238000,CONTUNDENTES,11/01/2010,FEMENINO,ADULTOS,2
537,BOYACÁ,SOGAMOSO,15759000,CONTUNDENTES,11/01/2010,FEMENINO,ADULTOS,1
538,BOYACÁ,SOGAMOSO,15759000,CONTUNDENTES,11/01/2010,FEMENINO,MENORES,1
539,BOYACÁ,TOTA,15822000,CONTUNDENTES,11/01/2010,MASCULINO,ADULTOS,1
540,CAQUETÁ,FLORENCIA (CT),18001000,CONTUNDENTES,11/01/2010,FEMENINO,ADULTOS,1
541,CASANARE,AGUAZUL,85010000,CONTUNDENTES,11/01/2010,MASCULINO,ADULTOS,1
542,CASANARE,PORE,85263000,CONTUNDENTES,11/01/2010,FEMENINO,ADULTOS,1
543,CASANARE,YOPAL (CT),85001000,CONTUNDENTES,11/01/2010,FEMENINO,ADULTOS,1
544,CESAR,AGUACHICA,20011000,CONTUNDENTES,11/01/2010,FEMENINO,ADULTOS,1
545,CÓRDOBA,MONTERÍA (CT),23001000,CONTUNDENTES,11/01/2010,FEMENINO,ADULTOS,2
546,CÓRDOBA,MONTERÍA (CT),23001000,CONTUNDENTES,11/01/2010,MASCULINO,ADULTOS,1
547,CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,CONTUNDENTES,11/01/2010,FEMENINO,ADULTOS,11
548,CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,CONTUNDENTES,11/01/2010,FEMENINO,MENORES,2
549,CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,CONTUNDENTES,11/01/2010,MASCULINO,ADULTOS,1
550,CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,CONTUNDENTES,11/01/2010,MASCULINO,MENORES,1
551,CUNDINAMARCA,FUSAGASUGÁ,25290000,CONTUNDENTES,11/01/2010,FEMENINO,ADULTOS,1
552,GUAJIRA,DIBULLA,44090000,CONTUNDENTES,11/01/2010,FEMENINO,ADULTOS,1
553,MAGDALENA,SANTA MARTA (CT),47001000,CONTUNDENTES,11/01/2010,FEMENINO,ADULTOS,1
554,META,GRANADA,50313000,CONTUNDENTES,11/01/2010,FEMENINO,ADULTOS,2
555,META,SAN MARTÍN,50689000,CONTUNDENTES,11/01/2010,FEMENINO,ADULTOS,1
556,NARIÑO,PASTO (CT),52001000,CONTUNDENTES,11/01/2010,FEMENINO,ADULTOS,1
557,NORTE DE SANTANDER,ABREGO,54003000,CONTUNDENTES,11/01/2010,FEMENINO,ADULTOS,1
558,RISARALDA,DOSQUEBRADAS,66170000,CONTUNDENTES,11/01/2010,FEMENINO,ADULTOS,1
559,SANTANDER,BUCARAMANGA (CT),68001000,CONTUNDENTES,11/01/2010,FEMENINO,ADULTOS,2
560,SANTANDER,BUCARAMANGA (CT),68001000,CONTUNDENTES,11/01/2010,MASCULINO,ADULTOS,1
561,SANTANDER,GIRÓN,68307000,CONTUNDENTES,11/01/2010,FEMENINO,ADULTOS,2
562,SANTANDER,LANDÁZURI,68385000,CONTUNDENTES,11/01/2010,FEMENINO,ADULTOS,1
563,SANTANDER,MÁLAGA,68432000,CONTUNDENTES,11/01/2010,FEMENINO,ADULTOS,1
564,SUCRE,COROZAL,70215000,CONTUNDENTES,11/01/2010,MASCULINO,ADULTOS,1
565,SUCRE,SAN MARCOS,70708000,CONTUNDENTES,11/01/2010,FEMENINO,ADULTOS,1
566,SUCRE,SINCELEJO (CT),70001000,CONTUNDENTES,11/01/2010,FEMENINO,ADULTOS,1
567,TOLIMA,IBAGUÉ (CT),73001000,CONTUNDENTES,11/01/2010,FEMENINO,ADULTOS,1
568,VALLE,CALI (CT),76001000,CONTUNDENTES,11/01/2010,FEMENINO,ADULTOS,5
569,VALLE,CALI (CT),76001000,CONTUNDENTES,11/01/2010,MASCULINO,ADULTOS,1
570,VALLE,DAGUA,76233000,CONTUNDENTES,11/01/2010,FEMENINO,ADULTOS,1
571,VALLE,GUADALAJARA DE BUGA,76111000,CONTUNDENTES,11/01/2010,FEMENINO,ADULTOS,2
572,VALLE,PALMIRA,76520000,CONTUNDENTES,11/01/2010,FEMENINO,ADULTOS,4
573,BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,11/01/2010,FEMENINO,ADULTOS,1
574,BOYACÁ,PUERTO BOYACÁ,15572000,NO REPORTADO,11/01/2010,FEMENINO,ADULTOS,1
575,CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,NO REPORTADO,11/01/2010,FEMENINO,ADULTOS,1
576,QUINDÍO,ARMENIA (CT),63001000,NO REPORTA,11/01/2010,FEMENINO,ADULTOS,1
577,ATLÁNTICO,SOLEDAD,8758000,ARMA BLANCA / CORTOPUNZANTE,12/01/2010,FEMENINO,ADULTOS,1
578,NORTE DE SANTANDER,TOLEDO,54820000,ARMA BLANCA / CORTOPUNZANTE,12/01/2010,FEMENINO,ADULTOS,1
579,SUCRE,SINCELEJO (CT),70001000,ARMA BLANCA / CORTOPUNZANTE,12/01/2010,MASCULINO,ADULTOS,1
580,ANTIOQUIA,MEDELLÍN (CT),5001000,CONTUNDENTES,12/01/2010,FEMENINO,ADULTOS,1
581,BOLÍVAR,CARTAGENA (CT),13001000,CONTUNDENTES,12/01/2010,FEMENINO,ADULTOS,2
582,BOYACÁ,CHIQUINQUIRÁ,15176000,CONTUNDENTES,12/01/2010,FEMENINO,ADULTOS,2
583,BOYACÁ,CHIQUINQUIRÁ,15176000,CONTUNDENTES,12/01/2010,MASCULINO,ADULTOS,1
584,BOYACÁ,DUITAMA,15238000,CONTUNDENTES,12/01/2010,FEMENINO,ADULTOS,2
585,BOYACÁ,MIRAFLORES,15455000,CONTUNDENTES,12/01/2010,FEMENINO,ADULTOS,1
586,BOYACÁ,QUÍPAMA,15580000,CONTUNDENTES,12/01/2010,FEMENINO,ADULTOS,1
587,BOYACÁ,SOGAMOSO,15759000,CONTUNDENTES,12/01/2010,MASCULINO,ADULTOS,1
588,BOYACÁ,TUNJA (CT),15001000,CONTUNDENTES,12/01/2010,FEMENINO,ADULTOS,2
589,CASANARE,SÁCAMA,85315000,CONTUNDENTES,12/01/2010,FEMENINO,MENORES,1
590,CASANARE,YOPAL (CT),85001000,CONTUNDENTES,12/01/2010,FEMENINO,ADULTOS,1
591,CESAR,VALLEDUPAR (CT),20001000,CONTUNDENTES,12/01/2010,FEMENINO,ADULTOS,1
592,CÓRDOBA,MONTERÍA (CT),23001000,CONTUNDENTES,12/01/2010,FEMENINO,ADULTOS,2
593,CÓRDOBA,MONTERÍA (CT),23001000,CONTUNDENTES,12/01/2010,MASCULINO,ADOLESCENTES,1
594,CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,CONTUNDENTES,12/01/2010,FEMENINO,ADOLESCENTES,1
595,CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,CONTUNDENTES,12/01/2010,FEMENINO,ADULTOS,4
596,CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,CONTUNDENTES,12/01/2010,MASCULINO,ADULTOS,3
597,CUNDINAMARCA,GACHANCIPÁ,25295000,CONTUNDENTES,12/01/2010,MASCULINO,ADULTOS,1
598,CUNDINAMARCA,VIOTÁ,25878000,CONTUNDENTES,12/01/2010,FEMENINO,ADULTOS,1
599,CUNDINAMARCA,ZIPAQUIRÁ,25899000,CONTUNDENTES,12/01/2010,FEMENINO,ADULTOS,1
600,HUILA,NEIVA (CT),41001000,CONTUNDENTES,12/01/2010,FEMENINO,ADULTOS,1
601,META,VILLAVICENCIO (CT),50001000,CONTUNDENTES,12/01/2010,FEMENINO,ADULTOS,4
602,NARIÑO,COLÓN,52203000,CONTUNDENTES,12/01/2010,FEMENINO,ADULTOS,1
603,NORTE DE SANTANDER,CÚCUTA (CT),54001000,CONTUNDENTES,12/01/2010,FEMENINO,ADULTOS,1
604,NORTE DE SANTANDER,CÚCUTA (CT),54001000,CONTUNDENTES,12/01/2010,MASCULINO,ADULTOS,1
605,NORTE DE SANTANDER,PAMPLONA,54518000,CONTUNDENTES,12/01/2010,MASCULINO,ADULTOS,1
606,PUTUMAYO,SANTIAGO,86760000,CONTUNDENTES,12/01/2010,FEMENINO,ADULTOS,1
607,QUINDÍO,QUIMBAYA,63594000,CONTUNDENTES,12/01/2010,FEMENINO,ADULTOS,1
608,RISARALDA,LA VIRGINIA,66400000,CONTUNDENTES,12/01/2010,FEMENINO,ADULTOS,1
609,RISARALDA,PEREIRA (CT),66001000,CONTUNDENTES,12/01/2010,FEMENINO,ADULTOS,1
610,SANTANDER,BUCARAMANGA (CT),68001000,CONTUNDENTES,12/01/2010,FEMENINO,ADULTOS,5
611,SANTANDER,BUCARAMANGA (CT),68001000,CONTUNDENTES,12/01/2010,MASCULINO,ADULTOS,1
612,SANTANDER,CIMITARRA,68190000,CONTUNDENTES,12/01/2010,MASCULINO,MENORES,1
613,SANTANDER,GIRÓN,68307000,CONTUNDENTES,12/01/2010,FEMENINO,ADULTOS,4
614,SANTANDER,GUADALUPE,68320000,CONTUNDENTES,12/01/2010,FEMENINO,ADULTOS,1
615,SANTANDER,PIEDECUESTA,68547000,CONTUNDENTES,12/01/2010,FEMENINO,ADOLESCENTES,1
616,SUCRE,SINCELEJO (CT),70001000,CONTUNDENTES,12/01/2010,FEMENINO,ADULTOS,1
617,SUCRE,SINCELEJO (CT),70001000,CONTUNDENTES,12/01/2010,MASCULINO,ADULTOS,1
618,VALLE,CAICEDONIA,76122000,CONTUNDENTES,12/01/2010,FEMENINO,ADULTOS,1
619,VALLE,CALI (CT),76001000,CONTUNDENTES,12/01/2010,FEMENINO,ADOLESCENTES,1
620,VALLE,CALI (CT),76001000,CONTUNDENTES,12/01/2010,FEMENINO,ADULTOS,2
621,VALLE,CALI (CT),76001000,CONTUNDENTES,12/01/2010,MASCULINO,ADULTOS,1
622,VALLE,GUADALAJARA DE BUGA,76111000,CONTUNDENTES,12/01/2010,FEMENINO,ADULTOS,1
623,VALLE,PALMIRA,76520000,CONTUNDENTES,12/01/2010,FEMENINO,ADULTOS,2
624,VALLE,TULUÁ,76834000,CONTUNDENTES,12/01/2010,FEMENINO,ADULTOS,4
625,VALLE,TULUÁ,76834000,CONTUNDENTES,12/01/2010,MASCULINO,ADULTOS,1
626,CALDAS,MARMATO,17442000,NO REPORTADO,12/01/2010,FEMENINO,ADULTOS,1
627,CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,NO REPORTADO,12/01/2010,FEMENINO,MENORES,1
628,CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,NO REPORTADO,12/01/2010,MASCULINO,MENORES,1
629,SUCRE,SINCELEJO (CT),70001000,NO REPORTADO,12/01/2010,MASCULINO,ADULTOS,1
630,ATLÁNTICO,SOLEDAD,8758000,NO REPORTA,12/01/2010,FEMENINO,ADULTOS,1
631,CÓRDOBA,MONTERÍA (CT),23001000,NO REPORTA,12/01/2010,FEMENINO,ADULTOS,1
632,VALLE,PALMIRA,76520000,NO REPORTA,12/01/2010,FEMENINO,ADULTOS,1
633,BOLÍVAR,CARTAGENA (CT),13001000,ARMA BLANCA / CORTOPUNZANTE,13/01/2010,MASCULINO,ADULTOS,1
634,BOYACÁ,TUNJA (CT),15001000,ARMA BLANCA / CORTOPUNZANTE,13/01/2010,FEMENINO,ADOLESCENTES,1
635,CALDAS,ARANZAZU,17050000,ARMA BLANCA / CORTOPUNZANTE,13/01/2010,FEMENINO,ADULTOS,1
636,VALLE,PALMIRA,76520000,ARMA BLANCA / CORTOPUNZANTE,13/01/2010,FEMENINO,ADOLESCENTES,1
637,VALLE,TULUÁ,76834000,ARMA DE FUEGO,13/01/2010,FEMENINO,ADULTOS,1
638,ANTIOQUIA,GIRARDOTA,5308000,CONTUNDENTES,13/01/2010,FEMENINO,ADULTOS,1
639,ANTIOQUIA,URRAO,5847000,CONTUNDENTES,13/01/2010,FEMENINO,ADULTOS,1
640,ATLÁNTICO,SABANALARGA,8638000,CONTUNDENTES,13/01/2010,FEMENINO,ADULTOS,1
641,ATLÁNTICO,SOLEDAD,8758000,CONTUNDENTES,13/01/2010,FEMENINO,ADULTOS,1
642,BOLÍVAR,MAGANGUÉ,13430000,CONTUNDENTES,13/01/2010,FEMENINO,ADULTOS,1
643,BOYACÁ,GARAGOA,15299000,CONTUNDENTES,13/01/2010,FEMENINO,ADULTOS,1
644,BOYACÁ,GARAGOA,15299000,CONTUNDENTES,13/01/2010,MASCULINO,ADOLESCENTES,1
645,BOYACÁ,GUATEQUE,15322000,CONTUNDENTES,13/01/2010,FEMENINO,ADULTOS,1
646,BOYACÁ,NOBSA,15491000,CONTUNDENTES,13/01/2010,FEMENINO,ADULTOS,1
647,BOYACÁ,SOGAMOSO,15759000,CONTUNDENTES,13/01/2010,FEMENINO,ADULTOS,1
648,BOYACÁ,TUNJA (CT),15001000,CONTUNDENTES,13/01/2010,FEMENINO,ADULTOS,1
649,BOYACÁ,TUNJA (CT),15001000,CONTUNDENTES,13/01/2010,MASCULINO,ADULTOS,1
650,CALDAS,MANIZALES (CT),17001000,CONTUNDENTES,13/01/2010,FEMENINO,ADULTOS,1
651,CALDAS,SAMANÁ,17662000,CONTUNDENTES,13/01/2010,FEMENINO,ADULTOS,1
652,CASANARE,SABANALARGA,85300000,CONTUNDENTES,13/01/2010,FEMENINO,MENORES,1
653,CESAR,AGUACHICA,20011000,CONTUNDENTES,13/01/2010,MASCULINO,ADULTOS,1
654,CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,CONTUNDENTES,13/01/2010,FEMENINO,ADULTOS,4
655,CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,CONTUNDENTES,13/01/2010,MASCULINO,ADULTOS,1
656,CUNDINAMARCA,SOPÓ,25758000,CONTUNDENTES,13/01/2010,FEMENINO,ADULTOS,1
657,HUILA,PITALITO,41551000,CONTUNDENTES,13/01/2010,MASCULINO,ADULTOS,1
658,MAGDALENA,SANTA MARTA (CT),47001000,CONTUNDENTES,13/01/2010,FEMENINO,ADULTOS,1
659,META,VILLAVICENCIO (CT),50001000,CONTUNDENTES,13/01/2010,FEMENINO,ADULTOS,1
660,META,VILLAVICENCIO (CT),50001000,CONTUNDENTES,13/01/2010,MASCULINO,ADULTOS,1
661,NARIÑO,IPIALES,52356000,CONTUNDENTES,13/01/2010,FEMENINO,ADULTOS,1
662,NARIÑO,PASTO (CT),52001000,CONTUNDENTES,13/01/2010,MASCULINO,ADULTOS,1
663,NARIÑO,TÚQUERRES,52838000,CONTUNDENTES,13/01/2010,FEMENINO,ADULTOS,1
664,PUTUMAYO,VILLAGARZÓN,86885000,CONTUNDENTES,13/01/2010,FEMENINO,ADULTOS,1
665,QUINDÍO,ARMENIA (CT),63001000,CONTUNDENTES,13/01/2010,FEMENINO,ADULTOS,2
666,QUINDÍO,MONTENEGRO,63470000,CONTUNDENTES,13/01/2010,FEMENINO,ADULTOS,1
667,QUINDÍO,MONTENEGRO,63470000,CONTUNDENTES,13/01/2010,MASCULINO,ADULTOS,1
668,RISARALDA,DOSQUEBRADAS,66170000,CONTUNDENTES,13/01/2010,FEMENINO,ADULTOS,1
669,RISARALDA,GUÁTICA,66318000,CONTUNDENTES,13/01/2010,MASCULINO,ADULTOS,1
670,RISARALDA,PEREIRA (CT),66001000,CONTUNDENTES,13/01/2010,FEMENINO,ADULTOS,1
671,RISARALDA,SANTA ROSA DE CABAL,66682000,CONTUNDENTES,13/01/2010,FEMENINO,ADULTOS,1
672,SANTANDER,BARRANCABERMEJA,68081000,CONTUNDENTES,13/01/2010,FEMENINO,ADULTOS,1
673,SANTANDER,BUCARAMANGA (CT),68001000,CONTUNDENTES,13/01/2010,FEMENINO,ADULTOS,4
674,SANTANDER,BUCARAMANGA (CT),68001000,CONTUNDENTES,13/01/2010,MASCULINO,ADULTOS,1
675,SANTANDER,GIRÓN,68307000,CONTUNDENTES,13/01/2010,FEMENINO,ADULTOS,1
676,SANTANDER,MÁLAGA,68432000,CONTUNDENTES,13/01/2010,FEMENINO,ADULTOS,1
677,SANTANDER,SABANA DE TORRES,68655000,CONTUNDENTES,13/01/2010,FEMENINO,ADULTOS,1
678,SANTANDER,SAN GIL,68679000,CONTUNDENTES,13/01/2010,FEMENINO,ADULTOS,1
679,VALLE,CALI (CT),76001000,CONTUNDENTES,13/01/2010,FEMENINO,ADULTOS,6
680,VALLE,CALI (CT),76001000,CONTUNDENTES,13/01/2010,FEMENINO,MENORES,1
681,VALLE,CALI (CT),76001000,CONTUNDENTES,13/01/2010,MASCULINO,ADULTOS,1
682,VALLE,CARTAGO,76147000,CONTUNDENTES,13/01/2010,MASCULINO,ADULTOS,1
683,VALLE,YUMBO,76892000,CONTUNDENTES,13/01/2010,MASCULINO,ADULTOS,1
684,SUCRE,SINCELEJO (CT),70001000,NO REPORTADO,13/01/2010,FEMENINO,ADULTOS,1
685,BOYACÁ,RAMIRIQUÍ,15599000,NO REPORTA,13/01/2010,MASCULINO,ADULTOS,1
686,CUNDINAMARCA,CHÍA,25175000,NO REPORTA,13/01/2010,FEMENINO,ADULTOS,1
687,VALLE,GUADALAJARA DE BUGA,76111000,NO REPORTA,13/01/2010,FEMENINO,ADULTOS,1
688,VALLE,CALI (CT),76001000,ARMA BLANCA / CORTOPUNZANTE,14/01/2010,FEMENINO,ADULTOS,1
689,VALLE,CALI (CT),76001000,ARMA BLANCA / CORTOPUNZANTE,14/01/2010,MASCULINO,ADULTOS,1
690,ANTIOQUIA,MEDELLÍN (CT),5001000,CONTUNDENTES,14/01/2010,FEMENINO,ADULTOS,2
691,ATLÁNTICO,SOLEDAD,8758000,CONTUNDENTES,14/01/2010,FEMENINO,ADULTOS,1
692,BOLÍVAR,CARTAGENA (CT),13001000,CONTUNDENTES,14/01/2010,FEMENINO,ADULTOS,1
693,BOYACÁ,AQUITANIA,15047000,CONTUNDENTES,14/01/2010,FEMENINO,ADULTOS,1
694,BOYACÁ,DUITAMA,15238000,CONTUNDENTES,14/01/2010,FEMENINO,ADULTOS,1
695,CALDAS,MANIZALES (CT),17001000,CONTUNDENTES,14/01/2010,FEMENINO,ADULTOS,1
696,CASANARE,PORE,85263000,CONTUNDENTES,14/01/2010,FEMENINO,ADULTOS,1
697,CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,CONTUNDENTES,14/01/2010,FEMENINO,ADULTOS,6
698,CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,CONTUNDENTES,14/01/2010,MASCULINO,ADULTOS,1
699,HUILA,NEIVA (CT),41001000,CONTUNDENTES,14/01/2010,FEMENINO,ADULTOS,1
700,META,VILLAVICENCIO (CT),50001000,CONTUNDENTES,14/01/2010,FEMENINO,ADULTOS,1
701,RISARALDA,GUÁTICA,66318000,CONTUNDENTES,14/01/2010,FEMENINO,ADULTOS,1
702,RISARALDA,PEREIRA (CT),66001000,CONTUNDENTES,14/01/2010,FEMENINO,ADULTOS,1
703,RISARALDA,SANTA ROSA DE CABAL,66682000,CONTUNDENTES,14/01/2010,FEMENINO,ADOLESCENTES,1
704,RISARALDA,SANTA ROSA DE CABAL,66682000,CONTUNDENTES,14/01/2010,MASCULINO,ADULTOS,1
705,SANTANDER,BUCARAMANGA (CT),68001000,CONTUNDENTES,14/01/2010,FEMENINO,ADULTOS,1
706,SANTANDER,PIEDECUESTA,68547000,CONTUNDENTES,14/01/2010,FEMENINO,ADULTOS,1
707,SANTANDER,SAN GIL,68679000,CONTUNDENTES,14/01/2010,FEMENINO,ADULTOS,1
708,SUCRE,SINCELEJO (CT),70001000,CONTUNDENTES,14/01/2010,FEMENINO,ADOLESCENTES,1
709,SUCRE,SINCELEJO (CT),70001000,CONTUNDENTES,14/01/2010,FEMENINO,ADULTOS,1
710,SUCRE,SINCELEJO (CT),70001000,CONTUNDENTES,14/01/2010,MASCULINO,ADULTOS,1
711,VALLE,CAICEDONIA,76122000,CONTUNDENTES,14/01/2010,FEMENINO,ADULTOS,1
712,VALLE,CALI (CT),76001000,CONTUNDENTES,14/01/2010,FEMENINO,ADULTOS,6
713,VALLE,PALMIRA,76520000,CONTUNDENTES,14/01/2010,FEMENINO,ADULTOS,1
714,VALLE,TULUÁ,76834000,CONTUNDENTES,14/01/2010,FEMENINO,ADULTOS,1
715,VALLE,TULUÁ,76834000,CONTUNDENTES,14/01/2010,MASCULINO,ADOLESCENTES,1
716,ANTIOQUIA,MEDELLÍN (CT),5001000,NO REPORTA,14/01/2010,MASCULINO,ADULTOS,1
717,ANTIOQUIA,MEDELLÍN (CT),5001000,ARMA BLANCA / CORTOPUNZANTE,15/01/2010,MASCULINO,ADULTOS,1
718,BOYACÁ,PUERTO BOYACÁ,15572000,ARMA BLANCA / CORTOPUNZANTE,15/01/2010,FEMENINO,ADULTOS,1
719,PUTUMAYO,PUERTO GUZMÁN,86571000,ARMA BLANCA / CORTOPUNZANTE,15/01/2010,MASCULINO,ADULTOS,1
720,SUCRE,SANTIAGO DE TOLÚ,70820000,ARMA BLANCA / CORTOPUNZANTE,15/01/2010,FEMENINO,ADULTOS,1
721,TOLIMA,IBAGUÉ (CT),73001000,ARMA BLANCA / CORTOPUNZANTE,15/01/2010,FEMENINO,ADULTOS,1
722,VALLE,CALI (CT),76001000,ARMA BLANCA / CORTOPUNZANTE,15/01/2010,MASCULINO,ADULTOS,1
723,AMAZONAS,LETICIA (CT),91001000,CONTUNDENTES,15/01/2010,FEMENINO,ADULTOS,2
724,ANTIOQUIA,ENVIGADO,5266000,CONTUNDENTES,15/01/2010,FEMENINO,ADULTOS,1
725,ATLÁNTICO,BARRANQUILLA (CT),8001000,CONTUNDENTES,15/01/2010,FEMENINO,ADULTOS,1
726,ATLÁNTICO,SOLEDAD,8758000,CONTUNDENTES,15/01/2010,FEMENINO,ADULTOS,2
727,BOLÍVAR,CARTAGENA (CT),13001000,CONTUNDENTES,15/01/2010,FEMENINO,ADULTOS,3
728,BOYACÁ,CHIQUINQUIRÁ,15176000,CONTUNDENTES,15/01/2010,FEMENINO,MENORES,1
729,BOYACÁ,SANTANA,15686000,CONTUNDENTES,15/01/2010,FEMENINO,ADULTOS,1
730,BOYACÁ,SOGAMOSO,15759000,CONTUNDENTES,15/01/2010,FEMENINO,ADULTOS,1
